Date,Ticker,Adj Close,Close,High,Low,Open,Volume,7日間移動平均,10日間移動平均,20日間移動平均,30日間移動平均,50日間移動平均,100日間移動平均
2024-04-17 00:00:00+00:00,7203.T,3544.22900390625,3597.0,3691.0,3570.0,3686.0,24105100,3725.285714285714,3706.1,3738.1,3679.766666666667,3585.86,3176.54
2024-04-18 00:00:00+00:00,7203.T,3549.155517578125,3602.0,3634.0,3559.0,3567.0,20201900,3700.4285714285716,3699.6,3728.25,3674.2,3598.06,3184.76
2024-04-19 00:00:00+00:00,7203.T,3470.329345703125,3522.0,3569.0,3453.0,3550.0,35457300,3669.285714285714,3689.9,3710.75,3669.6,3605.8,3192.63
2024-04-22 00:00:00+00:00,7203.T,3465.402587890625,3517.0,3610.0,3501.0,3540.0,26643700,3631.5714285714284,3671.8,3695.1,3666.5,3610.94,3200.515
2024-04-23 00:00:00+00:00,7203.T,3459.49072265625,3511.0,3594.0,3492.0,3592.0,21861900,3595.0,3645.3,3678.15,3666.9333333333334,3614.16,3207.595
2024-04-24 00:00:00+00:00,7203.T,3564.9208984375,3618.0,3620.0,3526.0,3551.0,29269700,3573.714285714286,3633.1,3666.4,3671.7,3620.06,3216.075
2024-04-25 00:00:00+00:00,7203.T,3445.696044921875,3497.0,3604.0,3497.0,3560.0,27833100,3552.0,3604.7,3650.95,3673.4666666666667,3620.88,3223.495
2024-04-26 00:00:00+00:00,7203.T,3458.50537109375,3510.0,3549.0,3468.0,3502.0,30255300,3539.5714285714284,3579.0,3636.5,3675.633333333333,3623.38,3230.57
2024-04-30 00:00:00+00:00,7203.T,3584.62744140625,3638.0,3640.0,3556.0,3577.0,35459100,3544.714285714286,3566.1,3636.45,3680.633333333333,3628.5,3239.005
2024-05-01 00:00:00+00:00,7203.T,3552.111572265625,3605.0,3659.0,3576.0,3600.0,27076000,3556.5714285714284,3561.7,3635.05,3681.9,3632.32,3246.725
2024-05-02 00:00:00+00:00,7203.T,3528.463623046875,3581.0,3622.0,3559.0,3581.0,20164900,3565.714285714286,3560.1,3633.1,3678.766666666667,3635.34,3254.86
2024-05-07 00:00:00+00:00,7203.T,3546.19970703125,3599.0,3650.0,3562.0,3650.0,25496600,3578.285714285714,3559.8,3629.7,3672.1,3639.04,3263.315
2024-05-08 00:00:00+00:00,7203.T,3526.492919921875,3579.0,3674.0,3453.0,3547.0,68295000,3572.714285714286,3565.5,3627.7,3662.3333333333335,3642.04,3270.835
2024-05-09 00:00:00+00:00,7203.T,3476.2412109375,3528.0,3595.0,3473.0,3595.0,40742400,3577.1428571428573,3566.6,3619.2,3652.266666666667,3642.18,3278.17
2024-05-10 00:00:00+00:00,7203.T,3374.75244140625,3425.0,3540.0,3386.0,3504.0,50941700,3565.0,3558.0,3601.65,3638.1,3639.38,3285.615
2024-05-13 00:00:00+00:00,7203.T,3316.617919921875,3366.0,3434.0,3351.0,3417.0,30544300,3526.1428571428573,3532.8,3582.95,3621.866666666667,3635.06,3292.22
2024-05-14 00:00:00+00:00,7203.T,3339.280517578125,3389.0,3434.0,3349.0,3350.0,31178100,3495.285714285714,3522.0,3563.35,3607.9666666666667,3631.44,3299.295
2024-05-15 00:00:00+00:00,7203.T,3358.001708984375,3408.0,3457.0,3405.0,3409.0,23592600,3470.5714285714284,3511.8,3545.4,3594.9333333333334,3627.18,3306.64
2024-05-16 00:00:00+00:00,7203.T,3302.8232421875,3352.0,3407.0,3319.0,3405.0,29023000,3435.285714285714,3483.2,3524.65,3585.366666666667,3620.62,3314.445
2024-05-17 00:00:00+00:00,7203.T,3385.591064453125,3436.0,3438.0,3353.0,3367.0,22329600,3414.8571428571427,3466.3,3514.0,3578.8,3616.1,3322.8
2024-05-20 00:00:00+00:00,7203.T,3396.4296875,3447.0,3478.0,3417.0,3438.0,23715900,3403.285714285714,3452.9,3506.5,3573.0333333333333,3610.46,3331.075
2024-05-21 00:00:00+00:00,7203.T,3386.576171875,3437.0,3479.0,3421.0,3467.0,16456200,3405.0,3436.7,3498.25,3565.366666666667,3603.82,3339.04
2024-05-22 00:00:00+00:00,7203.T,3338.295166015625,3388.0,3429.0,3385.0,3424.0,19191500,3408.1428571428573,3417.6,3491.55,3557.6666666666665,3598.38,3346.48
2024-05-23 00:00:00+00:00,7203.T,3353.0751953125,3403.0,3416.0,3351.0,3387.0,16120400,3410.1428571428573,3405.1,3485.85,3547.8333333333335,3594.24,3355.135
2024-05-24 00:00:00+00:00,7203.T,3343.221923828125,3393.0,3407.0,3309.0,3320.0,20602300,3408.0,3401.9,3479.95,3535.0666666666666,3592.14,3363.905
2024-05-27 00:00:00+00:00,7203.T,3399.385498046875,3450.0,3450.0,3403.0,3419.0,14620900,3422.0,3410.3,3471.55,3525.4,3591.64,3373.035
2024-05-28 00:00:00+00:00,7203.T,3397.414794921875,3448.0,3452.0,3416.0,3440.0,14393400,3423.714285714286,3416.2,3469.1,3514.3,3591.72,3382.105
2024-05-29 00:00:00+00:00,7203.T,3340.265869140625,3390.0,3452.0,3390.0,3435.0,19973000,3415.5714285714284,3414.4,3463.1,3501.733333333333,3590.62,3390.175
2024-05-30 00:00:00+00:00,7203.T,3281.14599609375,3330.0,3358.0,3307.0,3350.0,23500000,3400.285714285714,3412.2,3447.7,3487.1666666666665,3587.46,3397.915
2024-05-31 00:00:00+00:00,7203.T,3351.1044921875,3401.0,3401.0,3348.0,3370.0,34664500,3402.1428571428573,3408.7,3437.5,3478.9,3584.14,3406.02
2024-06-03 00:00:00+00:00,7203.T,3291.984619140625,3341.0,3428.0,3321.0,3402.0,34205700,3393.285714285714,3398.1,3425.5,3470.366666666667,3577.46,3413.08
2024-06-04 00:00:00+00:00,7203.T,3249.615478515625,3298.0,3339.0,3284.0,3300.0,31397200,3379.714285714286,3384.2,3410.45,3460.233333333333,3567.44,3419.045
2024-06-05 00:00:00+00:00,7203.T,3170.789306640625,3218.0,3259.0,3203.0,3250.0,29958300,3346.5714285714284,3367.2,3392.4,3450.1,3554.36,3424.285
2024-06-06 00:00:00+00:00,7203.T,3224.982421875,3273.0,3302.0,3249.0,3258.0,23424700,3321.5714285714284,3354.2,3379.65,3441.9666666666667,3543.22,3429.565
2024-06-07 00:00:00+00:00,7203.T,3171.774658203125,3219.0,3271.0,3194.0,3266.0,24229500,3297.1428571428573,3336.8,3369.35,3432.233333333333,3530.6,3433.315
2024-06-10 00:00:00+00:00,7203.T,3223.9970703125,3272.0,3289.0,3223.0,3236.0,17848400,3288.8571428571427,3319.0,3364.65,3420.7,3518.98,3437.665
2024-06-11 00:00:00+00:00,7203.T,3206.260986328125,3254.0,3306.0,3247.0,3262.0,19196400,3267.8571428571427,3299.6,3357.9,3412.6,3507.94,3441.71
2024-06-12 00:00:00+00:00,7203.T,3161.921142578125,3209.0,3218.0,3191.0,3200.0,17408700,3249.0,3281.5,3347.95,3402.5666666666666,3496.14,3445.255
2024-06-13 00:00:00+00:00,7203.T,3082.109619140625,3128.0,3227.0,3127.0,3226.0,26927900,3224.714285714286,3261.3,3336.75,3385.5666666666666,3485.92,3447.97
2024-06-14 00:00:00+00:00,7203.T,3070.28564453125,3116.0,3132.0,3055.0,3058.0,40221400,3210.1428571428573,3232.8,3320.75,3369.266666666667,3475.58,3449.815
2024-06-17 00:00:00+00:00,7203.T,2991.459228515625,3036.0,3063.0,3010.0,3056.0,28829800,3176.285714285714,3202.3,3300.2,3351.1,3463.9,3450.555
2024-06-18 00:00:00+00:00,7203.T,3007.224609375,3052.0,3086.0,3041.0,3068.0,19056000,3152.4285714285716,3177.7,3280.95,3332.866666666667,3451.6,3451.255
2024-06-19 00:00:00+00:00,7203.T,3061.417724609375,3107.0,3113.0,3069.0,3076.0,17496200,3128.8571428571427,3166.6,3266.9,3317.133333333333,3441.36,3452.415
2024-06-20 00:00:00+00:00,7203.T,3038.755126953125,3084.0,3094.0,3051.0,3091.0,15757100,3104.5714285714284,3147.7,3250.95,3302.3333333333335,3429.08,3453.66
2024-06-21 00:00:00+00:00,7203.T,3028.90185546875,3074.0,3136.0,3074.0,3102.0,32553700,3085.285714285714,3133.2,3235.0,3290.633333333333,3415.04,3454.76
2024-06-24 00:00:00+00:00,7203.T,3103.786865234375,3150.0,3177.0,3114.0,3123.0,30864600,3088.4285714285716,3121.0,3220.0,3283.4333333333334,3403.24,3457.335
2024-06-25 00:00:00+00:00,7203.T,3247.644775390625,3296.0,3307.0,3168.0,3199.0,44118500,3114.1428571428573,3125.2,3212.4,3280.3333333333335,3393.54,3460.46
2024-06-26 00:00:00+00:00,7203.T,3227.938232421875,3276.0,3317.0,3251.0,3315.0,31440900,3148.4285714285716,3131.9,3206.7,3275.9333333333334,3383.72,3463.625
2024-06-27 00:00:00+00:00,7203.T,3215.12890625,3263.0,3301.0,3248.0,3300.0,58733800,3178.5714285714284,3145.4,3203.35,3272.9666666666667,3373.64,3466.255
2024-06-28 00:00:00+00:00,7203.T,3241.73291015625,3290.0,3314.0,3271.0,3299.0,26051600,3204.714285714286,3162.8,3197.8,3268.1,3366.46,3469.705
2024-07-01 00:00:00+00:00,7203.T,3235.821044921875,3284.0,3326.0,3261.0,3325.0,23624800,3233.285714285714,3187.6,3194.95,3262.6666666666665,3360.2,3473.03
2024-07-02 00:00:00+00:00,7203.T,3284.10205078125,3333.0,3338.0,3267.0,3285.0,30146300,3270.285714285714,3215.7,3196.7,3259.2,3354.82,3476.44
2024-07-03 00:00:00+00:00,7203.T,3276.219482421875,3325.0,3348.0,3293.0,3345.0,23954600,3295.285714285714,3237.5,3202.05,3257.1,3350.88,3478.34
2024-07-04 00:00:00+00:00,7203.T,3341.251220703125,3391.0,3399.0,3337.0,3351.0,23049300,3308.8571428571427,3268.2,3207.95,3256.7,3348.36,3479.65
2024-07-05 00:00:00+00:00,7203.T,3270.307373046875,3319.0,3399.0,3311.0,3384.0,24261800,3315.0,3292.7,3212.95,3254.233333333333,3344.52,3479.34
2024-07-08 00:00:00+00:00,7203.T,3236.80615234375,3285.0,3319.0,3277.0,3319.0,20618800,3318.1428571428573,3306.2,3213.6,3248.733333333333,3337.86,3478.96
2024-07-09 00:00:00+00:00,7203.T,3222.0263671875,3270.0,3296.0,3232.0,3272.0,25590500,3315.285714285714,3303.6,3214.4,3242.8,3333.32,3477.1
2024-07-10 00:00:00+00:00,7203.T,3242.71826171875,3291.0,3299.0,3256.0,3261.0,23264100,3316.285714285714,3305.1,3218.5,3239.5,3328.94,3476.16
2024-07-11 00:00:00+00:00,7203.T,3235.821044921875,3284.0,3326.0,3283.0,3323.0,22399000,3309.285714285714,3307.2,3226.3,3237.9666666666667,3321.86,3475.18
2024-07-12 00:00:00+00:00,7203.T,3225.967529296875,3274.0,3292.0,3240.0,3249.0,23807400,3302.0,3305.6,3234.2,3233.733333333333,3315.24,3473.78
2024-07-16 00:00:00+00:00,7203.T,3221.041015625,3269.0,3306.0,3268.0,3294.0,16490100,3284.5714285714284,3304.1,3245.85,3231.3333333333335,3309.0,3472.17
2024-07-17 00:00:00+00:00,7203.T,3206.260986328125,3254.0,3285.0,3247.0,3264.0,16439900,3275.285714285714,3296.2,3255.95,3229.866666666667,3302.1,3470.57
2024-07-18 00:00:00+00:00,7203.T,3094.9189453125,3141.0,3185.0,3141.0,3151.0,25086900,3254.714285714286,3277.8,3257.65,3227.3,3293.34,3467.69
2024-07-19 00:00:00+00:00,7203.T,3087.0361328125,3133.0,3159.0,3110.0,3147.0,18962200,3235.1428571428573,3252.0,3260.1,3222.633333333333,3285.44,3463.81
2024-07-22 00:00:00+00:00,7203.T,3044.6669921875,3090.0,3117.0,3085.0,3105.0,16865200,3206.4285714285716,3229.1,3260.9,3218.3333333333335,3278.74,3459.06
2024-07-23 00:00:00+00:00,7203.T,3063.388427734375,3109.0,3156.0,3084.0,3130.0,21568200,3181.4285714285716,3211.5,3258.85,3212.9,3273.6,3454.33
2024-07-24 00:00:00+00:00,7203.T,3054.520263671875,3100.0,3174.0,3092.0,3125.0,26675100,3156.5714285714284,3194.5,3249.05,3207.766666666667,3267.82,3449.63
2024-07-25 00:00:00+00:00,7203.T,2975.694091796875,3020.0,3064.0,3006.0,3040.0,30179600,3121.0,3167.4,3236.25,3201.4666666666667,3260.06,3443.62
2024-07-26 00:00:00+00:00,7203.T,2866.322509765625,2909.0,3008.0,2908.0,3006.0,40132100,3071.714285714286,3129.9,3218.55,3194.1666666666665,3251.2,3435.91
2024-07-29 00:00:00+00:00,7203.T,2923.4716796875,2967.0,2988.0,2932.0,2958.0,28260500,3046.8571428571427,3099.2,3202.4,3189.2,3241.82,3428.96
2024-07-30 00:00:00+00:00,7203.T,2952.538818359375,2996.5,3024.0,2944.0,2967.0,23232000,3027.3571428571427,3071.95,3188.025,3187.883333333333,3232.81,3421.635
2024-07-31 00:00:00+00:00,7203.T,2905.735595703125,2949.0,2962.0,2870.5,2929.0,46261100,3007.214285714286,3041.45,3168.825,3184.45,3223.05,3413.435
2024-08-01 00:00:00+00:00,7203.T,2659.4033203125,2699.0,2912.0,2698.0,2901.0,80069400,2948.6428571428573,2997.25,3137.525,3170.85,3209.27,3403.825
2024-08-02 00:00:00+00:00,7203.T,2547.075927734375,2585.0,2652.0,2538.0,2576.0,69193000,2875.0714285714284,2942.45,3097.225,3154.2166666666667,3192.91,3393.575
2024-08-05 00:00:00+00:00,7203.T,2199.254638671875,2232.0,2461.0,2183.0,2450.0,83087200,2762.5,2856.65,3042.875,3126.15,3169.69,3380.915
2024-08-06 00:00:00+00:00,7203.T,2481.058837890625,2518.0,2551.5,2405.0,2532.0,68201400,2706.6428571428573,2797.55,3004.525,3105.0833333333335,3151.05,3371.345
2024-08-07 00:00:00+00:00,7203.T,2463.8154296875,2500.5,2593.0,2371.0,2400.0,59251500,2640.0,2737.6,2966.05,3078.5666666666666,3132.1,3361.91
2024-08-08 00:00:00+00:00,7203.T,2415.041748046875,2451.0,2506.0,2435.5,2460.0,42502700,2562.0714285714284,2680.7,2924.05,3051.0666666666666,3113.32,3351.97
2024-08-09 00:00:00+00:00,7203.T,2411.593017578125,2447.5,2503.0,2412.0,2491.5,46964700,2490.4285714285716,2634.55,2882.225,3023.883333333333,3095.67,3341.565
2024-08-13 00:00:00+00:00,7203.T,2491.8974609375,2529.0,2534.5,2484.0,2494.0,27855600,2466.1428571428573,2590.75,2844.975,2998.516666666667,3078.23,3331.185
2024-08-14 00:00:00+00:00,7203.T,2577.62109375,2616.0,2636.5,2560.5,2565.0,39296900,2470.5714285714284,2552.7,2812.325,2976.25,3063.73,3320.595
2024-08-15 00:00:00+00:00,7203.T,2618.51220703125,2657.5,2692.5,2630.5,2642.0,32786600,2531.3571428571427,2523.55,2782.5,2953.733333333333,3050.92,3309.18
2024-08-16 00:00:00+00:00,7203.T,2704.23583984375,2744.5,2748.5,2702.5,2745.0,39285800,2563.714285714286,2528.1,2762.675,2934.383333333333,3041.45,3297.905
2024-08-19 00:00:00+00:00,7203.T,2621.46826171875,2660.5,2742.0,2651.5,2730.0,28364200,2586.5714285714284,2535.65,2739.05,2910.0333333333333,3029.2,3286.21
2024-08-20 00:00:00+00:00,7203.T,2647.579345703125,2687.0,2707.5,2663.0,2705.5,21607500,2620.285714285714,2581.15,2718.9,2888.9666666666667,3018.56,3274.58
2024-08-21 00:00:00+00:00,7203.T,2652.998779296875,2692.5,2697.0,2644.0,2653.0,18491300,2655.285714285714,2598.6,2698.075,2869.2166666666667,3006.97,3262.975
2024-08-22 00:00:00+00:00,7203.T,2625.902099609375,2665.0,2673.0,2637.5,2661.0,24796000,2674.714285714286,2615.05,2676.325,2849.05,2995.19,3251.565
2024-08-23 00:00:00+00:00,7203.T,2642.65283203125,2682.0,2694.0,2652.0,2675.0,18906700,2684.1428571428573,2638.15,2659.425,2828.75,2984.65,3240.395
2024-08-26 00:00:00+00:00,7203.T,2559.392578125,2597.5,2649.0,2576.0,2636.0,28414600,2675.5714285714284,2653.15,2643.85,2805.866666666667,2974.04,3229.98
2024-08-27 00:00:00+00:00,7203.T,2605.210205078125,2644.0,2652.0,2600.0,2610.5,19290300,2661.214285714286,2664.65,2627.7,2784.866666666667,2964.6,3220.09
2024-08-28 00:00:00+00:00,7203.T,2706.20654296875,2746.5,2756.0,2697.0,2699.0,44921600,2673.5,2677.7,2615.2,2767.45,2958.81,3211.355
2024-08-29 00:00:00+00:00,7203.T,2680.587890625,2720.5,2753.5,2720.5,2736.5,24292200,2678.285714285714,2684.0,2603.775,2749.6666666666665,2952.18,3201.89
2024-08-30 00:00:00+00:00,7203.T,2719.015869140625,2759.5,2786.5,2704.0,2707.0,52860500,2687.8571428571427,2685.5,2606.8,2736.95,2945.23,3193.295
2024-09-02 00:00:00+00:00,7203.T,2740.200439453125,2781.0,2821.5,2755.0,2789.5,24733100,2704.4285714285716,2697.55,2616.6,2725.2166666666667,2939.17,3184.125
2024-09-03 00:00:00+00:00,7203.T,2731.33251953125,2772.0,2807.0,2770.0,2784.5,18096800,2717.285714285714,2706.05,2643.6,2714.616666666667,2933.13,3174.085
2024-09-04 00:00:00+00:00,7203.T,2634.770263671875,2674.0,2724.5,2671.0,2677.5,37121600,2728.214285714286,2704.2,2651.4,2700.116666666667,2923.61,3163.425
2024-09-05 00:00:00+00:00,7203.T,2577.62109375,2616.0,2652.5,2586.0,2594.0,29116800,2724.214285714286,2699.3,2657.175,2683.983333333333,2910.01,3151.775
2024-09-06 00:00:00+00:00,7203.T,2544.612548828125,2582.5,2602.0,2552.0,2566.5,27452800,2700.785714285714,2689.35,2663.75,2669.4,2896.14,3139.93
2024-09-09 00:00:00+00:00,7203.T,2463.322998046875,2500.0,2507.0,2449.0,2498.0,32686400,2669.285714285714,2679.6,2666.375,2655.766666666667,2880.88,3127.26
2024-09-10 00:00:00+00:00,7203.T,2462.830322265625,2499.5,2537.0,2491.0,2517.0,22733800,2632.1428571428573,2665.15,2664.9,2640.1833333333334,2865.07,3115.765
2024-09-11 00:00:00+00:00,7203.T,2386.46728515625,2422.0,2478.5,2391.5,2450.0,31044800,2580.8571428571427,2632.7,2655.2,2621.0333333333333,2847.83,3104.015
2024-09-12 00:00:00+00:00,7203.T,2476.132080078125,2513.0,2516.0,2472.0,2485.0,29466900,2543.8571428571427,2611.95,2647.975,2606.5,2831.43,3093.125
2024-09-13 00:00:00+00:00,7203.T,2418.983154296875,2455.0,2497.5,2446.0,2482.0,33002900,2512.5714285714284,2581.5,2633.5,2598.366666666667,2814.03,3082.455
2024-09-17 00:00:00+00:00,7203.T,2370.701904296875,2406.0,2458.5,2367.5,2436.5,33434800,2482.5714285714284,2544.0,2620.775,2592.4,2794.33,3071.345
2024-09-18 00:00:00+00:00,7203.T,2448.54296875,2485.0,2486.5,2441.0,2450.5,28165900,2468.6428571428573,2515.3,2610.675,2600.8333333333335,2777.65,3061.085
2024-09-19 00:00:00+00:00,7203.T,2572.20166015625,2610.5,2633.0,2560.5,2585.0,40450100,2484.4285714285716,2508.95,2606.575,2603.9166666666665,2764.16,3051.01
2024-09-20 00:00:00+00:00,7203.T,2595.35693359375,2634.0,2668.0,2612.0,2667.0,40654400,2503.6428571428573,2510.75,2605.025,2608.366666666667,2751.44,3042.38
2024-09-24 00:00:00+00:00,7203.T,2578.6064453125,2617.0,2666.0,2610.0,2661.5,29192300,2531.5,2514.2,2601.775,2613.9,2737.96,3033.45
2024-09-25 00:00:00+00:00,7203.T,2604.717529296875,2643.5,2665.0,2608.0,2609.5,27114900,2550.1428571428573,2528.55,2604.075,2620.4333333333334,2725.15,3023.505
2024-09-26 00:00:00+00:00,7203.T,2686.5,2726.5,2726.5,2650.5,2671.5,37741900,2588.9285714285716,2551.25,2608.2,2627.016666666667,2714.2,3014.72
2024-09-27 00:00:00+00:00,7203.T,2751.5,2751.5,2777.5,2677.5,2746.5,38750100,2638.285714285714,2584.2,2608.45,2631.5333333333333,2703.85,3006.425
2024-09-30 00:00:00+00:00,7203.T,2542.5,2542.5,2624.0,2525.5,2600.5,62903500,2646.5,2587.15,2599.55,2627.7,2689.62,2995.86
2024-10-01 00:00:00+00:00,7203.T,2596.0,2596.0,2603.5,2559.0,2569.0,31990900,2644.4285714285716,2601.25,2591.375,2622.75,2678.72,2986.03
2024-10-02 00:00:00+00:00,7203.T,2569.5,2569.5,2595.0,2546.0,2550.0,25911700,2635.214285714286,2617.6,2580.8,2619.7166666666667,2667.45,2976.445
2024-10-03 00:00:00+00:00,7203.T,2601.5,2601.5,2649.5,2590.0,2629.0,31757300,2633.0,2629.25,2572.275,2616.866666666667,2657.68,2968.21
2024-10-04 00:00:00+00:00,7203.T,2586.0,2586.0,2605.5,2573.5,2600.0,22315200,2624.785714285714,2626.8,2567.875,2613.3166666666666,2647.22,2960.41
2024-10-07 00:00:00+00:00,7203.T,2645.5,2645.5,2662.5,2631.0,2659.0,31459300,2613.214285714286,2627.95,2569.35,2612.6666666666665,2638.13,2952.975
2024-10-08 00:00:00+00:00,7203.T,2568.0,2568.0,2618.5,2556.5,2605.5,26579100,2587.0,2623.05,2568.625,2608.866666666667,2629.09,2944.575
2024-10-09 00:00:00+00:00,7203.T,2563.5,2563.5,2594.5,2545.5,2591.0,21033300,2590.0,2615.05,2571.8,2607.733333333333,2622.18,2936.69
2024-10-10 00:00:00+00:00,7203.T,2581.0,2581.0,2617.0,2579.0,2596.0,25652700,2587.8571428571427,2600.5,2575.875,2605.633333333333,2614.46,2928.14
2024-10-11 00:00:00+00:00,7203.T,2562.0,2562.0,2595.5,2560.0,2586.0,20472100,2586.785714285714,2581.55,2582.875,2599.483333333333,2605.77,2919.29
2024-10-15 00:00:00+00:00,7203.T,2555.0,2555.0,2599.0,2555.0,2592.0,22768900,2580.1428571428573,2582.8,2584.975,2593.9666666666667,2597.89,2910.47
2024-10-16 00:00:00+00:00,7203.T,2525.5,2525.5,2569.0,2512.5,2527.5,22755500,2571.5,2575.75,2588.5,2586.1666666666665,2594.42,2901.845
2024-10-17 00:00:00+00:00,7203.T,2550.5,2550.5,2582.5,2545.0,2549.0,23200400,2557.9285714285716,2573.85,2595.725,2578.483333333333,2593.73,2893.32
2024-10-18 00:00:00+00:00,7203.T,2552.5,2552.5,2574.5,2537.0,2574.5,17752400,2555.714285714286,2568.95,2599.1,2571.1666666666665,2600.14,2884.915
2024-10-21 00:00:00+00:00,7203.T,2541.5,2541.5,2571.5,2533.5,2550.0,17422500,2552.5714285714284,2564.5,2595.65,2566.75,2600.61,2875.83
2024-10-22 00:00:00+00:00,7203.T,2545.0,2545.0,2576.5,2527.5,2567.5,22643900,2547.4285714285716,2554.45,2591.2,2564.383333333333,2601.5,2866.8
2024-10-23 00:00:00+00:00,7203.T,2620.5,2620.5,2655.5,2572.0,2573.5,35439900,2555.785714285714,2559.7,2591.375,2565.65,2604.89,2859.105
2024-10-24 00:00:00+00:00,7203.T,2602.5,2602.5,2619.5,2556.5,2589.0,26146100,2562.5714285714284,2563.6,2589.325,2569.0666666666666,2607.99,2851.83
2024-10-25 00:00:00+00:00,7203.T,2600.0,2600.0,2619.0,2576.0,2594.5,18218000,2573.214285714286,2565.5,2583.0,2572.4166666666665,2609.41,2843.82
2024-10-28 00:00:00+00:00,7203.T,2707.0,2707.0,2720.5,2607.5,2615.0,34954200,2595.5714285714284,2580.0,2580.775,2581.9166666666665,2611.23,2837.48
2024-10-29 00:00:00+00:00,7203.T,2699.5,2699.5,2720.0,2685.5,2709.0,22183300,2616.5714285714284,2594.45,2588.625,2588.133333333333,2612.07,2831.495
2024-10-30 00:00:00+00:00,7203.T,2711.5,2711.5,2740.5,2680.0,2685.0,41528400,2640.8571428571427,2613.05,2594.4,2596.6833333333334,2611.41,2826.43
2024-10-31 00:00:00+00:00,7203.T,2682.5,2682.5,2717.5,2654.0,2700.0,27717100,2660.5,2626.25,2600.05,2605.9,2611.85,2820.525
2024-11-01 00:00:00+00:00,7203.T,2615.5,2615.5,2656.5,2602.0,2629.0,23741600,2659.785714285714,2632.55,2600.75,2610.25,2610.42,2814.49
2024-11-05 00:00:00+00:00,7203.T,2639.0,2639.0,2651.0,2616.5,2636.5,21319300,2665.0,2642.3,2603.4,2611.2,2609.35,2808.16
2024-11-06 00:00:00+00:00,7203.T,2684.5,2684.5,2719.0,2554.0,2616.0,68795700,2677.0714285714284,2656.25,2605.35,2612.883333333333,2609.74,2802.465
2024-11-07 00:00:00+00:00,7203.T,2762.0,2762.0,2813.0,2734.0,2784.5,55124700,2684.9285714285716,2670.4,2615.05,2617.7166666666667,2611.34,2797.995
2024-11-08 00:00:00+00:00,7203.T,2662.5,2662.5,2748.0,2659.0,2748.0,33139900,2679.6428571428573,2676.4,2620.0,2618.35,2612.64,2793.34
2024-11-11 00:00:00+00:00,7203.T,2653.5,2653.5,2684.0,2653.5,2660.0,18773100,2671.3571428571427,2681.75,2623.625,2615.9166666666665,2612.83,2788.715
2024-11-12 00:00:00+00:00,7203.T,2717.0,2717.0,2757.0,2666.5,2676.5,29839200,2676.285714285714,2682.75,2631.375,2614.766666666667,2612.24,2785.525
2024-11-13 00:00:00+00:00,7203.T,2662.0,2662.0,2723.5,2648.0,2717.0,20181300,2682.9285714285716,2679.0,2636.725,2618.75,2611.07,2781.625
2024-11-14 00:00:00+00:00,7203.T,2666.0,2666.0,2745.0,2666.0,2718.0,24174400,2686.785714285714,2674.45,2643.75,2621.0833333333335,2609.2,2777.215
2024-11-15 00:00:00+00:00,7203.T,2704.0,2704.0,2745.0,2699.0,2703.5,26581600,2689.5714285714284,2676.6,2651.425,2625.5666666666666,2607.66,2773.415
2024-11-18 00:00:00+00:00,7203.T,2676.0,2676.0,2695.5,2663.5,2674.5,17020700,2677.285714285714,2682.65,2657.6,2628.05,2605.74,2769.435
2024-11-19 00:00:00+00:00,7203.T,2730.5,2730.5,2737.0,2694.5,2700.0,19141700,2687.0,2691.8,2667.05,2632.866666666667,2606.87,2765.24
2024-11-20 00:00:00+00:00,7203.T,2698.5,2698.5,2743.5,2691.5,2734.0,15762100,2693.4285714285716,2693.2,2674.725,2634.633333333333,2608.52,2759.265
2024-11-21 00:00:00+00:00,7203.T,2674.5,2674.5,2712.0,2674.5,2706.5,16002400,2687.3571428571427,2684.45,2677.425,2638.1833333333334,2610.36,2753.25
2024-11-22 00:00:00+00:00,7203.T,2664.5,2664.5,2703.5,2664.5,2696.0,17121200,2687.714285714286,2684.65,2680.525,2641.55,2613.65,2747.265
2024-11-25 00:00:00+00:00,7203.T,2694.5,2694.5,2729.5,2691.5,2709.0,30731900,2691.785714285714,2688.75,2685.25,2645.3333333333335,2617.55,2741.31
2024-11-26 00:00:00+00:00,7203.T,2667.5,2667.5,2697.0,2616.0,2694.0,25146500,2686.5714285714284,2683.8,2683.275,2648.85,2622.46,2735.145
2024-11-27 00:00:00+00:00,7203.T,2571.0,2571.0,2607.5,2552.5,2600.0,29465300,2671.5714285714284,2674.7,2676.85,2649.383333333333,2623.62,2727.525
2024-11-28 00:00:00+00:00,7203.T,2607.0,2607.0,2611.5,2563.5,2591.0,19673700,2653.9285714285716,2668.8,2671.625,2652.1,2626.66,2720.345
2024-11-29 00:00:00+00:00,7203.T,2551.5,2551.5,2618.0,2546.5,2612.0,24496900,2632.9285714285716,2653.55,2665.075,2652.133333333333,2629.57,2711.95
2024-12-02 00:00:00+00:00,7203.T,2611.0,2611.0,2620.5,2557.0,2565.0,20253600,2623.8571428571427,2647.05,2664.85,2654.0833333333335,2632.09,2704.87
2024-12-03 00:00:00+00:00,7203.T,2652.0,2652.0,2665.0,2604.0,2611.0,28572300,2622.0714285714284,2639.2,2665.5,2657.766666666667,2632.92,2698.54
2024-12-04 00:00:00+00:00,7203.T,2631.0,2631.0,2657.5,2611.5,2634.5,19005600,2613.0,2632.45,2662.825,2660.633333333333,2632.86,2692.15
